source,user_name,review_description,review_date
Google Play,Pengguna Google,"masih tidak bisa terpakai untuk aplikasinya, verifikasi identitas terus, aplikasinya tidak bisa dipakai, lama-lama saya uninstall nih aplikasi 🤦, padahal jaringan stabil",2024-11-12 14:38:18
Google Play,Pengguna Google,"bug jaringan tolong di perbaiki, padahal koneksi jaringan internet bagus tapi tetap loading nya lama untuk transaksi, sangat tidak nyaman untuk pengguna, semoga cepat di perbaiki",2024-11-12 12:13:32
Google Play,Pengguna Google,Ok,2024-11-12 11:46:18
Google Play,Pengguna Google,"Bulan ini (nov) sudah 2 kali Update, bulan lalu apdate. Aplikasinya minta update terus. Ini aplikasinya nyari apa sih ?",2024-11-12 11:40:07
Google Play,Pengguna Google,Lebih mudah pengoperasiannya,2024-11-12 10:46:40
Google Play,Pengguna Google,Langsung uninstal gara-gara bikin rekening onlain susah,2024-11-12 10:12:22
Google Play,Pengguna Google,Kode negara Indonesia tidak ada,2024-11-12 10:05:37
Google Play,Pengguna Google,tolong ditingkatkan lgi buat fitur bisa ganti nomer lewat aplikasi dengan mudah seperti bank lain jdi gk perlu ke tempat bank agar dapat mempermudah urusan,2024-11-12 08:06:37
Google Play,Pengguna Google,Halo BCA.saya seberapa kali mau masukan BCA ID tapi selalu gagal katanya ID Saya sedang di blokir.bulan semtember kemaren Saya ke BCA hongkong cabang CWB.katanya Saya sekarang harus pake E banking pada waktu system aplikasi sedang error dan Saya di buatkan BCA ID di suruh nyeting sendiri di rumah nunggu sistem uplikasi ok dulu.tapi Saya selalu gagal untuk nyeting E bangking selalu dapat SMS ID bca Anda sedang di blokir hari ini Saya ke BCA CWB ternyata sudah tutup dan tidak dan tutup.,2024-11-12 07:10:36
Google Play,Pengguna Google,Pelayanan BCA Bumiayu sangat puas sekali & ramah ramah,2024-11-12 06:38:52
Google Play,Pengguna Google,"ini kenapa otp nya gak dapat ya, baik di mybca sama bca mobile, gimana mau login",2024-11-12 04:55:19
Google Play,Pengguna Google,Baru kali ini dibentak cs,2024-11-12 04:10:11
Google Play,Pengguna Google,Jangan tanya BCA is the best,2024-11-12 03:40:27
Google Play,Pengguna Google,Kenapa tidak ada nomor seri (+62) negara indonesia,2024-11-12 03:28:40
Google Play,Pengguna Google,sangat memuaskan,2024-11-12 02:52:44
Google Play,Pengguna Google,"Parah sih ini masak iya tiba-tiba akun my BCA log out sendiri, mending klu tinggal login aja, lah ini harus verifikasi OTP SMS yg sangat menguras pulsa, kejadiannya pun berulang kali & teman saya jg sering mengalami hal tsb. Pernah komplain ke Halo BCA, trus ditanya apakah ganti smartphone, tak jawab engga krn mmg tdk ganti smartphone. Semoga ada langkah solutif utk kedepannya, sehingga Nasabah tdk dirugikan dg hal tsb.",2024-11-12 01:34:47
Google Play,Pengguna Google,Satu lagi tolong sediain opsi ganti no hp..jngn sampe hrs ke kantor cabang jauh dan menyita waktu....,2024-11-11 23:42:14
Google Play,Pengguna Google,Rill bintang 5 karna gajian gw ke bca,2024-11-11 21:45:42
Google Play,Pengguna Google,Bagus,2024-11-11 18:10:20
Google Play,Pengguna Google,semua nya sdh Oke,2024-11-11 15:07:10
Google Play,Pengguna Google,mantap suksess teruus pokok nya buat bca,2024-11-11 09:07:45
Google Play,Pengguna Google,ok,2024-11-11 08:19:37
Google Play,Pengguna Google,"Mau login gak bisa, pas masukin kode negara buat telp, tidak ada pilihan Indonesia/ +62",2024-11-11 08:12:49
Google Play,Pengguna Google,"Untuk aplikaainya sih cukup komplit,cuma sayang setiap di buka selalu minta update,harusnya klo update itu,saran saya per 3bulan aja.. Tks",2024-11-11 07:06:41
Google Play,Pengguna Google,"Tolong admin, MyBCA di redmi 8 untuk bagian setting call center & keluar (ui atas pojok kanan) tidak bisa di klik. Tolong perbaiki bug ini 🙏🏻",2024-11-11 05:32:39
Google Play,Pengguna Google,"Kirain mudah daftar sesuai petunjuk, kayaknya harus ke kantor juga",2024-11-11 05:12:42
Google Play,Pengguna Google,"Tidak ada kode negara Indonesia +62 ANEH, alhasil tidak bisa login",2024-11-11 04:12:29
Google Play,Pengguna Google,"dari riwayat mutasi uang masuk, tapi di info saldo rekening tidak ada?? tolong penjelasannya",2024-11-11 03:48:59
Google Play,Pengguna Google,Keren aplikasinya,2024-11-11 02:55:38
Google Play,Pengguna Google,Update Mulu perasaan sekarang min...,2024-11-11 02:47:46
Google Play,Pengguna Google,"sering update mulu,menuh-menuhin memory,tidak di update tidak bisa di buka aplikasinya,update itu sesekali tapi langsung yang terbaru,ini kok sama aja tidak ada perubahan di dalam aplikasi 😒",2024-11-11 02:42:24
Google Play,Pengguna Google,"Sama aja dengan BCA mobile, banyak bug nya, accebility nya udah di matikan, masih aja error, pakek hape lainnya mau, tapi ketika masuk halaman agreement, nge load nya sampai tidak mau menanggapi aplikasinya,.. please lah BCA,.. tolong perbaiki.. developerl u kalau belum fix aplikasinya jangan di release lah..",2024-11-11 00:19:26
Google Play,Pengguna Google,Bener bagis sangat ngadukung,2024-11-10 23:32:31
Google Play,Pengguna Google,nice,2024-11-10 23:26:14
Google Play,Pengguna Google,Mantap,2024-11-10 22:11:20
Google Play,Pengguna Google,"Sangat mudah digunakan dan praktis, memudahkan kita dalam melakukan transaksi,sukses selalu my BCA",2024-11-10 20:40:53
Google Play,Pengguna Google,"Ada yang tf ga masuk, trus isi saldo 200rb satu hari langsung abis semua. Gara gara bikin lewat seles tll",2024-11-10 20:00:12
Google Play,Pengguna Google,Sangat praktis mudah saat transaksi,2024-11-10 18:13:03
Google Play,Pengguna Google,Bagus,2024-11-10 18:06:25
Google Play,Pengguna Google,Lebih mudah dan lengkap,2024-11-10 15:59:53
Google Play,Pengguna Google,"kok minta OTP terus, berkali kali",2024-11-10 15:48:37
Google Play,Pengguna Google,Simple enak dan praktis,2024-11-10 15:10:14
Google Play,Pengguna Google,Ok,2024-11-10 14:50:56
Google Play,Pengguna Google,Mantap,2024-11-10 13:42:21
Google Play,Pengguna Google,Utas aplikasi ini,2024-11-10 13:19:32
Google Play,Pengguna Google,Bagus,2024-11-10 13:16:03
Google Play,Pengguna Google,"baru aja 4 hari yg lalu saya update, masa skrng minta update lagi.. yg bener aja dong, ya ga mngkin dong stiap 7 hari sekali saya update ini aplikasi.. penyimpanan ponsel saya tidak sama sprti laptop/pc, yg sanggup menampung software hingga 1 TB bhkan lebih.. kita sama² butuh, jadi saling pengertiannya aja ya .!!",2024-11-10 13:08:54
Google Play,Pengguna Google,Mantab ada fitur pengeluaran dan pemasukan,2024-11-10 12:51:15
Google Play,Pengguna Google,Tidak bisa masuk harus menambahkan nomor telp tp pilihan negara indonesia tidak ada,2024-11-10 11:47:23
Google Play,Pengguna Google,"Bagus aplikasinya, jadi lebih mudah membantu aktivitas, tapi knpa akhir2 ini update dlm sebulan bisa lebih dari 5 kali yah",2024-11-10 11:11:55
Google Play,Pengguna Google,Sulit sekali jika kartu terblokir,2024-11-10 10:05:08
Google Play,Pengguna Google,Cukup bagus,2024-11-10 09:46:58
Google Play,Pengguna Google,Dr semua aplikasi mbanking. Cm myBCA yg the best ... Lengkap dan mudah,2024-11-10 09:41:20
Google Play,Pengguna Google,Alhamdulillah sangat membantu dalam memenuhi kebutuhan,2024-11-10 09:32:27
Google Play,Pengguna Google,"Ga sesimple yg gw ikutin. Dikira all in online tapi tetap ajah harus aktivasi ke kantor cabang, dengan minim informasi yg disampaikan cs.",2024-11-10 08:42:32
Google Play,Pengguna Google,Dengan Akun Bisnis,2024-11-10 06:29:23
Google Play,Pengguna Google,good,2024-11-10 05:37:50
Google Play,Pengguna Google,"Tak kasih bintang 5 karena limit tf bca tinggi bikin mudah transaksi, tapi karena saya pindah di area pacitan mau setor tunai gak ad kantor ataupun ATM bca... Segera buka boz untuk area pacitan",2024-11-10 05:22:52
Google Play,Pengguna Google,bermanfaat,2024-11-10 05:13:49
Google Play,Pengguna Google,Mantap bca,2024-11-10 03:52:18
Google Play,Pengguna Google,"Sya kcewa knapa duit sya, jdi berkurang. Padahal blom d pke.",2024-11-10 01:48:43
Google Play,Pengguna Google,Mantap,2024-11-10 01:41:59
Google Play,Pengguna Google,Prasaan d suruh update mulu dah..,2024-11-09 23:06:06
Google Play,Pengguna Google,Daftar paylater lo susah,2024-11-09 21:14:39
Google Play,Pengguna Google,"jangan gunakan aplikasi ini untuk transaksi beli token listrik. krn saya ada pengalaman error. dan pihak bca tidak bisa meneluri dengan baik, setelah 4x saya hubungi halo bca. hasilnya tetap. dan saya harus mengikhlaskan uang saya.",2024-11-09 19:08:06
Google Play,Pengguna Google,"gajelas semenjak diupdate id padahal gasalah ketik malah keblokir, kode otp ga masuk masuk, pulsa sampe berapa kali isi, kuota penuh wifi lancar sinyal aman. call cs pada ganiat dihallobca apk mending pake mbca dah sekarang walaupun versi jadul.",2024-11-09 18:22:03
Google Play,Pengguna Google,Sekarang bikin rekening gk perlu ke bank langsung ..udh bisa online dan cepat,2024-11-09 16:56:39
Google Play,Pengguna Google,Ok,2024-11-09 16:53:45
Google Play,Pengguna Google,Hampir sebulan saya pesan kode qris cuma di telpon doang...kalo gda duitnya g proses proses..gimana bca Tangerang inj,2024-11-09 16:32:23
Google Play,Pengguna Google,Cair,2024-11-09 16:06:43
Google Play,Pengguna Google,Ini sangat bagus buat bertransaksi atau menerima uang cas,2024-11-09 15:52:37
Google Play,Pengguna Google,"Baru berapa hari, ada notif Update lagi",2024-11-09 14:22:52
Google Play,Pengguna Google,Bug susah masuk,2024-11-09 14:06:47
Google Play,Pengguna Google,Mohon untuk diperbaiki lagi demi kenyamanan pengguna tanpa nonaktifkan fitur smartphone kami,2024-11-09 11:18:14
Google Play,Pengguna Google,Baik,2024-11-09 11:15:11
Google Play,Pengguna Google,Update mulu tai,2024-11-09 11:14:02
Google Play,Pengguna Google,Penting untuk saya,2024-11-09 10:38:34
Google Play,Pengguna Google,Superapp! 👍🏼,2024-11-09 10:23:22
Google Play,Pengguna Google,"sering blok ID MyBCA, gegara salah fingerprint, padahal klo salah fingerprint kan bisa delay login. coba diperbaiki/update lah kk... Sama klo abis update otomatis aplikasi selalu blok id juga",2024-11-09 10:21:25
Google Play,Pengguna Google,"Di tolak terus kartu kredit sama payLaternya,kalau gini tetus auto ga pake lagi bca bikin pusing 😇",2024-11-09 10:19:55
Google Play,Pengguna Google,"Nasabah Jutaan, Aplikasi sama ATM masih lelet",2024-11-09 07:33:19
Google Play,Pengguna Google,Tolong dong ada fitur memindah nomor rekening simpanan dari aplikasi bca lama ke yang baru,2024-11-09 07:29:42
Google Play,Pengguna Google,"Pengoprasiannya mudah dan simpel,,mantapp",2024-11-09 07:14:33
Google Play,Pengguna Google,Alhamdulillah sangat membantu sekali,2024-11-09 07:07:33
Google Play,Pengguna Google,"Udh 2x beli paketan di aplikasi mybca tapi malah gak masuk, padahal saldo udh kepotong",2024-11-09 06:19:59
Google Play,Pengguna Google,sangat baik mengunakan myBCA,2024-11-09 03:59:27
Google Play,Pengguna Google,Sangat handal,2024-11-09 03:44:18
Google Play,Pengguna Google,Buruk sekali aplikasinya... Masa baru aktivitasi gx bisa login ke akun... 😇😇😇,2024-11-09 03:21:38
Google Play,Pengguna Google,Proses pembuatan cepat dan ngak ribet,2024-11-09 03:05:29
Google Play,Pengguna Google,dengan apliksi my BCa sgala nya jd mudah...proses pembayaran apa pun,2024-11-09 01:47:42
Google Play,Pengguna Google,Bagus sangat membantu sekali buat kebutuhan saya,2024-11-09 00:34:12
Google Play,Pengguna Google,Sangat membantu,2024-11-08 23:28:01
Google Play,Pengguna Google,"Kirain update terbaru udah seperti dulu lagi, eeh ternyata masih harus nonaktifkan aksesibilitas",2024-11-08 23:02:46
Google Play,Pengguna Google,"Fitur Aksesibilitas sudah off tetep gak bisa masuk ke MyBCA juga BCA Mobile, padahal bank lain lancar. Sudah di chat di Hallo BCA juga belum ada solusinya, bahkan orang lain pun sama terbuka di Media Konsumen masalah Aksesibilitas di MyBCA mobile juga ada yang bahas",2024-11-08 19:53:52
Google Play,Pengguna Google,Aplikasinya asyik,2024-11-08 16:56:12
Google Play,Pengguna Google,"Tgl 06 nov 24 ditawari menggunakan myBCA dengan sales, akhirnya mendaftar karena sales bilang akan dpt saldo sebesar 100rb, tapi sangat disayangkan secara diam2 sales melihat otp yg dikirim ke hp saya..keesokan paginya tiba2 ada transaksi mutasi trf sebesar 90rb ke rek BCA syariah a/n Erawati Septia, setelah trf baru sales memberikan password dan pin untuk menggunakan myBCA. Permainan kah?kata sales itu biaya pengaktifan. OTP, pin, password RAHASIA kan??? 90rb per nasabah...HEBAT",2024-11-08 16:38:43
Google Play,Pengguna Google,paling terbaik,2024-11-08 15:35:59
Google Play,Pengguna Google,Ok,2024-11-08 14:54:53
Google Play,Pengguna Google,ini update terbaru masih sama aja isu nya kirain update baru bakal fix kan masalah aksesibilitas,2024-11-08 14:19:58
Google Play,Pengguna Google,"Aplikasi yg mudah,lengkap dan lancar",2024-11-08 14:03:16
Google Play,Pengguna Google,"Makin hari makin sip, Pengaduan ga harus pindah aplikasi,cashplow ada masuk dan keluar,ganti pin kartu debit via app yang belum ada,akses cepat dll Selebihnya bagus. .",2024-11-08 13:36:02
Google Play,Pengguna Google,Kalau bisa tingkatkan keamanan sistem BCA,2024-11-08 11:53:51
Google Play,Pengguna Google,Aplikasi lemot. Lebih stabil BCA mobile,2024-11-08 11:03:24
Google Play,Pengguna Google,Andalan,2024-11-08 10:59:46
Google Play,Pengguna Google,Mantap aplikasinya👍,2024-11-08 10:41:24
Google Play,Pengguna Google,"Transaksi di luar my BCA tidak terrecord di aplikasi ini. Misal ambil uang tunai di ATM, tidak muncul di riwayat transaksi",2024-11-08 10:28:58
Google Play,Pengguna Google,"kode otp susah, kenapa gak lewat wa atau email aja kirim otp nya?",2024-11-08 10:27:53
Google Play,Pengguna Google,Suruh update males w buat apa Jd males transaksi pake bca 2 kali pengajuan paylater di tolak harus ngajuin lagi 3 bulan berikutnya males banget ngapain juga ada paylater,2024-11-08 10:15:41
Google Play,Pengguna Google,Bagus sih tapi payah bnget masuk dan buat rekening 🥲,2024-11-08 09:45:40
Google Play,Pengguna Google,ZULISTIAN Sangat Suka Aplikasi myBCA .. Terutama Di Progam Pengambilan uang tanpa Kartu ATM 😍🥰😘😘😘😘🔥🔥🔥💥💥💥💜❤️💚,2024-11-08 08:36:14
Google Play,Pengguna Google,Simple,2024-11-08 07:58:42
Google Play,Pengguna Google,"APK bagus tapi saya mengalami kendala saat login id,, saya berulang kali memasukan nomor tlp,nomor rek dll.",2024-11-08 07:35:39
Google Play,Pengguna Google,wah aplikasi nya keren .dengan fitur yang lengkap bikin kita terasa nyaman untuk pakai my BCA mantappp....,2024-11-08 07:31:54
Google Play,Pengguna Google,Bagus,2024-11-08 06:49:05
Google Play,Pengguna Google,Mantap,2024-11-08 06:14:57
Google Play,Pengguna Google,Sayang sekali aplikasi hanya bisa digunakan dengan mengorbankan fitur aksesabilitas. Sama dengan aplikasi BCA M-Banking. Mungkin pihak BCA bisa memberi penjelasan mengapa demikian. Terima kasih.,2024-11-08 06:05:47
Google Play,Pengguna Google,"Jujur aplikasi ini sering minta update trus jadi ngerasa ribet buat saya, bisa gak fitur itu di kurangi soalnya pas buka aplikasi suka minta update trus padalah udh pake aplikasi ini cukup lama.",2024-11-08 05:51:06
Google Play,Pengguna Google,"Setelah update terbaru malah jadi lemot, sebelum update lancar dan smooth.",2024-11-08 05:45:31
Google Play,Pengguna Google,Ringan dan Responsif,2024-11-08 04:56:25
Google Play,Pengguna Google,Lebih komplittt,2024-11-08 04:22:52
Google Play,Pengguna Google,Baik,2024-11-08 04:13:14
Google Play,Pengguna Google,untuk operasional nya mantap,2024-11-08 03:19:17
Google Play,Pengguna Google,Di update malah jadi lemot,2024-11-08 03:01:33
Google Play,Pengguna Google,"apalah, masa ga bisa dibuka... padahal wifi baik"" aja, password betul, buka halo bca juga ga bisa",2024-11-08 01:48:34
Google Play,Pengguna Google,"Pas udh masuk , yg muncul selalu tambahkan no hp , saya udh uninstall berulang kali dan instal berkali² tetep sama , pas masuk selalu yg muncul tambahkan no hp , buruk sekali",2024-11-08 01:33:03
Google Play,Pengguna Google,Aplikasi tidak bisa dibuka sebelum menonaktifkan aksesibilitas. Pengguna disabilitas jadi di piggirkan. Update nya malah rasis.,2024-11-08 01:08:08
Google Play,Pengguna Google,Salah satu mobile banking paling bagus dan lengkap,2024-11-08 00:35:22
Google Play,Pengguna Google,Sangat membantu sekali 👍👍👍,2024-11-08 00:33:35
Google Play,Pengguna Google,Oke,2024-11-07 23:39:49
Google Play,Pengguna Google,"aplikasinya lebay bgt, salah password mulu pdhl udah bisa alhasil keblokir. udah gitu pulihinnya ribet bgt!! habis pulsa saya!",2024-11-07 17:30:18
Google Play,Pengguna Google,Isi saldo GK masuk uang nya.. parah banget padahal di mutasi ada riwayatnya.. kecewa pake BCA,2024-11-07 17:25:41
Google Play,Pengguna Google,Ok👍👍👍,2024-11-07 16:31:29
Google Play,Pengguna Google,"udah gw nonaktifkan semua yg ada di aksesibilitas tapi kok tetep aja gabisa sih!, yg bener aja lahh!",2024-11-07 15:56:50
Google Play,Pengguna Google,Kasih fitur yg lebih lengkap kalo bisa.,2024-11-07 15:17:19
Google Play,Pengguna Google,Seratus kali upload KTP sama wajah suruh di ulang terus,2024-11-07 13:44:42
Google Play,Pengguna Google,"waktu masuk lemot, tiba"" keblokir sendiri. dan padahal ada saldo nya, terus gimana kalo mau tarik tunai atau transfer ? TOLONG LAH DI PERBAIKI",2024-11-07 12:58:46
Google Play,Pengguna Google,saya mau transfer ke dana ga ada,2024-11-07 12:38:15
Google Play,Pengguna Google,Bagus sekali,2024-11-07 12:05:54
Google Play,Pengguna Google,Bagus,2024-11-07 11:13:13
Google Play,Pengguna Google,Semoga saldonya banyak terus,2024-11-07 10:55:57
Google Play,Pengguna Google,Udh ada sistem cashlow finansial masuk nya udh mulai bisa di klik the best bca,2024-11-07 09:59:40
Google Play,Pengguna Google,Aplikasi simple dan mudah banget dlm penggunaanya,2024-11-07 07:56:10
Google Play,Pengguna Google,selalu force close jelek apknya,2024-11-07 07:52:31
Google Play,Pengguna Google,WORTH IT !!!,2024-11-07 06:48:00
Google Play,Pengguna Google,"Sudah Gonta ganti email smpe berkali"" masih ttp alamat email tidak dapat di gunakan mkstnya apa",2024-11-07 06:30:13
Google Play,Pengguna Google,"Terlalu ribet verifikasi ktp dan muka,mana bisa sich foto di ktp dan foto langsung harus sama sedangkan foto di ktp kebanyakan foto lama/masih muda. Masa setiap verifikasi aja harus video call cs,kusut nih",2024-11-07 05:18:40
Google Play,Pengguna Google,Mau daftar aja gak bisa terus... seperti a apk ini blom siap di gunakan tp udah di pajang. !!! buat kecewa orang aja..!!,2024-11-07 05:15:22
